StateName,CountyName,County_FIPS,Event_name,Year,PropertyDmg,PropertyDmg(ADJ 2023),PropertyDmgPerCapita,Property_Damage_Duration,Duration_Days,Records
NEW YORK,Richmond,36085,Severe Weather/Tornadoes Southeast/East,2020,50000.0,57427.99665,0.11611,1,1,1
NORTH CAROLINA,Richmond,37153,Severe Weather/Tornadoes Southeast/East,2020,100000.0,114855.9933,2.67642,1,1,2
COLORADO,Rio Blanco,8103,Wildfires 2021 West,2021,166666.67,190615.821,29.58954,9,9,1
MISSOURI,Ripley,29181,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.10765,1,1,1
WEST VIRGINIA,Ritchie,54085,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.6818,1,1,1
CALIFORNIA,Riverside,6065,Wildfires 2021 West,2021,4407333.33,5040644.665,2.05456,9,9,18
VIRGINIA,Roanoke,51161,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.05925,1,1,1
VIRGINIA,Roanoke city,51770,Severe Weather/Tornadoes Southeast/East,2020,25000.0,28713.99833,0.28745,1,1,1
TENNESSEE,Robertson,47147,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.01574,1,1,1
NORTH CAROLINA,Robeson,37155,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.04938,1,1,2
VIRGINIA,Rockbridge,51163,Severe Weather/Tornadoes Southeast/East,2020,25000.0,28713.99833,1.26773,1,1,1
GEORGIA,Rockdale,13247,Severe Weather/Tornadoes Southeast/East,2020,16000.0,18376.95893,0.19631,1,1,4
NORTH CAROLINA,Rockingham,37157,Severe Weather/Tornadoes Southeast/East,2020,20000.0,22971.19866,0.25189,1,1,2
NEW YORK,Rockland,36087,Severe Weather/Tornadoes Southeast/East,2020,200000.0,229711.9866,0.6809,1,1,1
COLORADO,Routt,8107,Wildfires 2021 West,2021,125000.0,142961.8629,5.70524,31,31,1
NORTH CAROLINA,Rowan,37159,Severe Weather/Tornadoes Southeast/East,2020,220000.0,252683.1853,1.71698,1,1,4
TENNESSEE,Rutherford,47149,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.00335,1,1,1
ILLINOIS,Saline,17165,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.04848,1,1,1
NORTH CAROLINA,Sampson,37163,Severe Weather/Tornadoes Southeast/East,2020,20000.0,22971.19866,0.38878,1,1,2
CALIFORNIA,San Bernardino,6071,Wildfires 2021 West,2021,1316000.0,1505102.492,0.68629,7,7,5
MONTANA,Sanders,30089,Wildfires 2021 West,2021,1190000.0,1360996.934,105.145,1,1,1
CALIFORNIA,San Diego,6073,Wildfires 2021 West,2021,103333.33,118181.8028,0.03609,4,4,16
ILLINOIS,Sangamon,17167,Severe Weather 2023 May Central,2023,2000.0,2000.0,0.01034,1,1,1
TEXAS,San Patricio,48409,Severe Weather 2023 May Central,2023,10000.0,10000.0,0.14152,1,1,1
NEW YORK,Saratoga,36091,Severe Weather/Tornadoes Southeast/East,2020,16000.0,18376.95893,0.07794,1,1,7
NEW YORK,Schenectady,36093,Severe Weather/Tornadoes Southeast/East,2020,2000.0,2297.11987,0.01442,1,1,2
NEW YORK,Schoharie,36095,Severe Weather/Tornadoes Southeast/East,2020,3000.0,3445.6798,0.11581,1,1,5
OHIO,Scioto,39145,Severe Weather/Tornadoes Southeast/East,2020,4000.0,4594.23973,0.06221,1,1,2
MISSOURI,Scott,29201,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.03021,1,1,1
MISSOURI,Scott,29201,Severe Weather 2023 May Central,2023,53000.0,53000.0,1.39882,1,1,6
OKLAHOMA,Sequoyah,40135,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.14629,1,1,2
MISSISSIPPI,Sharkey,28125,Severe Weather/Tornadoes Southeast/East,2020,48000.0,55130.87679,14.61582,1,1,7
CALIFORNIA,Shasta,6089,Wildfires 2021 West,2021,0.0,0.0,0.0,0,19,1
TENNESSEE,Shelby,47157,Severe Weather/Tornadoes Southeast/East,2020,35000.0,40199.59766,0.04324,1,1,1
IDAHO,Shoshone,16079,Wildfires 2021 West,2021,500.0,571.84745,0.042,30,30,2
MISSISSIPPI,Smith,28129,Severe Weather/Tornadoes Southeast/East,2020,20000.0,22971.19866,1.61849,1,1,1
TEXAS,Smith,48423,Severe Weather/Tornadoes Southeast/East,2020,25000.0,28713.99833,0.12261,1,1,1
VIRGINIA,Smyth,51173,Severe Weather/Tornadoes Southeast/East,2020,47000.0,53982.31685,1.81228,1,1,1
PENNSYLVANIA,Snyder,42109,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.14453,1,1,4
PENNSYLVANIA,Somerset,42111,Severe Weather/Tornadoes Southeast/East,2020,12000.0,13782.7192,0.18621,1,1,6
INDIANA,Spencer,18147,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.05791,1,1,1
WASHINGTON,Spokane,53063,Wildfires 2021 West,2021,1000000.0,1143694.903,2.09656,17,17,1
GEORGIA,Stephens,13257,Severe Weather/Tornadoes Southeast/East,2020,40000.0,45942.39732,1.71312,1,1,3
WASHINGTON,Stevens,53065,Wildfires 2021 West,2021,1000000.0,1143694.903,24.01762,17,17,1
NEW YORK,St. Lawrence,36089,Severe Weather/Tornadoes Southeast/East,2020,10000.0,11485.59933,0.10603,2,2,1
MARYLAND,St. Mary's,24037,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.05038,1,1,1
MISSOURI,Stoddard,29207,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.04009,1,1,1
MISSOURI,Stoddard,29207,Severe Weather 2023 May Central,2023,1000.0,1000.0,0.03521,1,1,2
MISSOURI,Stone,29209,Severe Weather 2023 May Central,2023,60000.0,60000.0,1.83722,1,1,2
NEW YORK,Suffolk,36103,Severe Weather/Tornadoes Southeast/East,2020,1600000.0,1837695.893,1.20737,1,1,4
VIRGINIA,Suffolk,51800,Severe Weather/Tornadoes Southeast/East,2020,3000.0,3445.6798,0.03637,1,1,2
GEORGIA,Sumter,13261,Severe Weather/Tornadoes Southeast/East,2020,57000.0,65467.91618,2.21775,1,1,10
MISSISSIPPI,Sunflower,28133,Severe Weather/Tornadoes Southeast/East,2020,91000.0,104518.9539,4.04235,1,1,14
FLORIDA,Suwannee,12121,Severe Weather/Tornadoes Southeast/East,2020,4500.0,5168.5197,0.11875,1,1,4
GEORGIA,Talbot,13263,Severe Weather/Tornadoes Southeast/East,2020,35000.0,40199.59766,7.02054,1,1,3
MISSISSIPPI,Tallahatchie,28135,Severe Weather/Tornadoes Southeast/East,2020,10000.0,11485.59933,0.9081,1,1,2
TEXAS,Tarrant,48439,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.00054,1,1,1
GEORGIA,Taylor,13269,Severe Weather/Tornadoes Southeast/East,2020,10000.0,11485.59933,1.46912,1,1,2
FLORIDA,Taylor,12123,Severe Weather/Tornadoes Southeast/East,2020,2000.0,2297.11987,0.10565,1,1,2
VIRGINIA,Tazewell,51185,Severe Weather/Tornadoes Southeast/East,2020,182600.0,209727.0438,5.19036,1,1,2
CALIFORNIA,Tehama,6103,Wildfires 2021 West,2021,0.0,0.0,0.0,0,19,1
GEORGIA,Terrell,13273,Severe Weather/Tornadoes Southeast/East,2020,4000.0,4594.23973,0.50265,1,1,4
GEORGIA,Tift,13277,Severe Weather/Tornadoes Southeast/East,2020,100000.0,114855.9933,2.77517,1,1,1
NEW YORK,Tioga,36107,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.11878,1,1,2
KENTUCKY,Todd,21219,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.09347,1,1,1
GEORGIA,Toombs,13279,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.21208,1,1,2
NORTH CAROLINA,Transylvania,37175,Severe Weather/Tornadoes Southeast/East,2020,31000.0,35605.35792,1.07738,1,1,3
TEXAS,Trinity,48455,Severe Weather/Tornadoes Southeast/East,2020,30000.0,34456.79799,2.52727,1,1,1
CALIFORNIA,Trinity,6105,Wildfires 2021 West,2021,42650000.0,48778587.61,3033.117,31,31,3
GEORGIA,Troup,13285,Severe Weather/Tornadoes Southeast/East,2020,65000.0,74656.39565,1.07678,1,1,8
GEORGIA,Twiggs,13289,Severe Weather/Tornadoes Southeast/East,2020,40000.0,45942.39732,5.73348,1,1,16
WEST VIRGINIA,Tyler,54095,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.69265,1,1,1
NEW YORK,Ulster,36111,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.00634,1,1,1
NEW JERSEY,Union,34039,Severe Weather/Tornadoes Southeast/East,2020,50000.0,57427.99665,0.10011,1,1,1
GEORGIA,Union,13291,Severe Weather/Tornadoes Southeast/East,2020,180000.0,206740.788,8.33565,1,1,20
KENTUCKY,Union,21225,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.08413,1,1,1
ILLINOIS,Union,17181,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.06684,1,1,1
TEXAS,Upshur,48459,Severe Weather/Tornadoes Southeast/East,2020,0.0,0.0,0.0,0,1,2
WEST VIRGINIA,Upshur,54097,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.24115,2,2,1
GEORGIA,Upson,13293,Severe Weather/Tornadoes Southeast/East,2020,300000.0,344567.9799,12.4191,1,1,1
INDIANA,Vanderburgh,18163,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.00637,1,1,1
INDIANA,Vanderburgh,18163,Severe Weather 2023 May Central,2023,0.0,0.0,0.0,0,1,1
TEXAS,Van Zandt,48467,Severe Weather/Tornadoes Southeast/East,2020,2000.0,2297.11987,0.03844,1,1,2
MISSOURI,Vernon,29217,Severe Weather 2023 May Central,2023,65000.0,65000.0,3.29782,1,1,6
VIRGINIA,Virginia Beach,51810,Severe Weather/Tornadoes Southeast/East,2020,21000.0,24119.75859,0.05247,1,1,5
ILLINOIS,Wabash,17185,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.10148,1,1,1
NORTH CAROLINA,Wake,37183,Severe Weather/Tornadoes Southeast/East,2020,170000.0,195255.1886,0.17272,1,1,12
GEORGIA,Walker,13295,Severe Weather/Tornadoes Southeast/East,2020,375000.0,430709.9749,6.35847,2,2,4
TEXAS,Walker,48471,Severe Weather/Tornadoes Southeast/East,2020,50000.0,57427.99665,0.75017,1,1,2
ALABAMA,Walker,1127,Severe Weather/Tornadoes Southeast/East,2020,0.0,0.0,0.0,0,1,1
MISSISSIPPI,Walthall,28147,Severe Weather/Tornadoes Southeast/East,2020,0.0,0.0,0.0,0,1,1
GEORGIA,Walton,13297,Severe Weather/Tornadoes Southeast/East,2020,17000.0,19525.51886,0.20097,1,1,6
NEW YORK,Warren,36113,Severe Weather/Tornadoes Southeast/East,2020,2000.0,2297.11987,0.03501,1,1,2
NORTH CAROLINA,Warren,37185,Severe Weather/Tornadoes Southeast/East,2020,10000.0,11485.59933,0.61764,1,1,2
GEORGIA,Warren,13301,Severe Weather/Tornadoes Southeast/East,2020,7000.0,8039.91953,1.54406,1,1,6
INDIANA,Warrick,18173,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.01795,1,1,1
FLORIDA,Washington,12133,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.22681,1,1,2
GEORGIA,Washington,13303,Severe Weather/Tornadoes Southeast/East,2020,370000.0,424967.1752,21.29948,1,1,4
NEW YORK,Washington,36115,Severe Weather/Tornadoes Southeast/East,2020,2000.0,2297.11987,0.0376,1,1,2
OHIO,Washington,39167,Severe Weather/Tornadoes Southeast/East,2020,2000.0,2297.11987,0.03851,2,2,1
RHODE ISLAND,Washington,44009,Severe Weather/Tornadoes Southeast/East,2020,2000.0,2297.11987,0.0177,1,1,1
NORTH CAROLINA,Watauga,37189,Severe Weather/Tornadoes Southeast/East,2020,160000.0,183769.5893,3.39547,1,1,1
MISSISSIPPI,Wayne,28153,Severe Weather/Tornadoes Southeast/East,2020,15000.0,17228.399,0.86977,1,1,4
NORTH CAROLINA,Wayne,37191,Severe Weather/Tornadoes Southeast/East,2020,60000.0,68913.59598,0.58789,1,1,4
NEW YORK,Wayne,36117,Severe Weather/Tornadoes Southeast/East,2020,10000.0,11485.59933,0.12594,1,1,1
MISSOURI,Wayne,29223,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.10503,1,1,1
GEORGIA,Wayne,13305,Severe Weather/Tornadoes Southeast/East,2020,0.0,0.0,0.0,0,1,1
ILLINOIS,Wayne,17191,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.07122,1,1,1
WEST VIRGINIA,Wayne,54099,Severe Weather/Tornadoes Southeast/East,2020,10000.0,11485.59933,0.29546,2,2,1
MISSOURI,Wayne,29223,Severe Weather 2023 May Central,2023,50000.0,50000.0,4.62492,1,1,2
KENTUCKY,Webster,21233,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.08823,1,1,1
MISSISSIPPI,Webster,28155,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.57996,1,1,2
LOUISIANA,Webster,22119,Severe Weather/Tornadoes Southeast/East,2020,100000.0,114855.9933,3.11406,1,1,1
LOUISIANA,West Carroll,22123,Severe Weather/Tornadoes Southeast/East,2020,61000.0,70062.15592,7.22588,1,1,5
NEW YORK,Westchester,36119,Severe Weather/Tornadoes Southeast/East,2020,600000.0,689135.9598,0.68814,1,1,2
GEORGIA,Wheeler,13309,Severe Weather/Tornadoes Southeast/East,2020,4000.0,4594.23973,0.61676,1,1,2
GEORGIA,White,13311,Severe Weather/Tornadoes Southeast/East,2020,14000.0,16079.83906,0.57207,1,1,4
ILLINOIS,White,17193,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.08318,1,1,1
GEORGIA,Whitfield,13313,Severe Weather/Tornadoes Southeast/East,2020,241000.0,276802.9439,2.69305,2,2,23
KENTUCKY,Whitley,21235,Severe Weather/Tornadoes Southeast/East,2020,25000.0,28713.99833,0.78244,1,1,1
TEXAS,Wichita,48485,Severe Weather 2023 May Central,2023,5000.0,5000.0,0.03841,1,1,2
NORTH CAROLINA,Wilkes,37193,Severe Weather/Tornadoes Southeast/East,2020,43500.0,49962.35709,0.75797,1,1,12
GEORGIA,Wilkinson,13319,Severe Weather/Tornadoes Southeast/East,2020,5000.0,5742.79967,0.65015,1,1,2
ILLINOIS,Williamson,17199,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.01711,1,1,1
ILLINOIS,Williamson,17199,Severe Weather 2023 May Central,2023,5000.0,5000.0,0.07496,1,1,2
TENNESSEE,Wilson,47189,Severe Weather 2023 May Central,2023,2000000.0,2000000.0,12.21941,1,1,2
MISSISSIPPI,Winston,28159,Severe Weather/Tornadoes Southeast/East,2020,31000.0,35605.35792,2.01274,1,1,7
MASSACHUSETTS,Worcester,25027,Severe Weather/Tornadoes Southeast/East,2020,3200.0,3675.39179,0.00428,1,1,2
GEORGIA,Worth,13321,Severe Weather/Tornadoes Southeast/East,2020,122000.0,140124.3118,6.75884,1,1,7
NEW YORK,Wyoming,36121,Severe Weather/Tornadoes Southeast/East,2020,1000.0,1148.55993,0.02853,1,1,1
VIRGINIA,Wythe,51197,Severe Weather/Tornadoes Southeast/East,2020,160500.0,184343.8693,6.5084,1,1,1
NORTH CAROLINA,Yadkin,37197,Severe Weather/Tornadoes Southeast/East,2020,9500.0,10911.31936,0.29289,1,1,4
MISSISSIPPI,Yazoo,28163,Severe Weather/Tornadoes Southeast/East,2020,165000.0,189512.389,7.10423,1,1,3
ARKANSAS,Yell,5149,Severe Weather/Tornadoes Southeast/East,2020,50000.0,57427.99665,2.84128,1,1,2
SOUTH CAROLINA,York,45091,Severe Weather/Tornadoes Southeast/East,2020,50000.0,57427.99665,0.20219,1,1,2
PENNSYLVANIA,York,42133,Severe Weather/Tornadoes Southeast/East,2020,8000.0,9188.47946,0.02012,1,1,4
COLORADO,Yuma,8125,Wildfires 2021 West,2021,0.0,0.0,0.0,0,1,1
MISSISSIPPI,Adams,28001,Flooding 2023 Jul Central/Northeast,2023,15000.0,15000.0,0.52181,1,1,2
VERMONT,Addison,50001,Flooding 2023 Jul Central/Northeast,2023,810000.0,810000.0,21.47402,1,1,11
NEW YORK,Albany,36001,Flooding 2023 Jul Central/Northeast,2023,45000.0,45000.0,0.14211,1,1,5
VIRGINIA,Albemarle,51003,Flooding 2023 Jul Central/Northeast,2023,1000.0,1000.0,0.00864,1,1,2
NORTH CAROLINA,Alexander,37003,Flooding 2023 Jul Central/Northeast,2023,10000.0,10000.0,0.27418,1,1,1
MICHIGAN,Alger,26003,Hail/Severe Weather 2022 North/Central,2022,7000.0,7448.71029,0.84905,1,1,1
MICHIGAN,Alger,26003,Flooding 2023 Jul Central/Northeast,2023,40000.0,40000.0,4.56777,1,1,4
MICHIGAN,Allegan,26005,Flooding 2023 Jul Central/Northeast,2023,5000.0,5000.0,0.041,1,1,2
MARYLAND,Allegany,24001,Flooding 2023 Jul Central/Northeast,2023,3000.0,3000.0,0.04459,1,1,2
VIRGINIA,Alleghany,51005,Flooding 2023 Jul Central/Northeast,2023,7500.0,7500.0,0.51387,1,1,4
PENNSYLVANIA,Allegheny,42003,Flooding 2023 Jul Central/Northeast,2023,75000.0,75000.0,0.06123,1,1,23
MINNESOTA,Anoka,27003,Hail/Severe Weather 2022 North/Central,2022,500.0,532.05073,0.00144,1,1,2
VIRGINIA,Appomattox,51011,Flooding 2023 Jul Central/Northeast,2023,1500.0,1500.0,0.08895,1,1,6
NORTH CAROLINA,Ashe,37009,Flooding 2023 Jul Central/Northeast,2023,1000.0,1000.0,0.03695,1,1,4
SOUTH DAKOTA,Aurora,46003,Hail/Severe Weather 2022 North/Central,2022,0.0,0.0,0.0,0,1,2
MICHIGAN,Baraga,26013,Hail/Severe Weather 2022 North/Central,2022,5000.0,5320.50735,0.64234,1,1,1
WEST VIRGINIA,Barbour,54001,Flooding 2023 Jul Central/Northeast,2023,750.0,750.0,0.04877,1,1,4
MICHIGAN,Barry,26015,Flooding 2023 Jul Central/Northeast,2023,7000.0,7000.0,0.1097,1,1,4
MISSOURI,Barry,29009,Flooding 2023 Jul Central/Northeast,2023,95000.0,95000.0,2.69389,1,1,6
KANSAS,Barton,20009,Flooding 2023 Jul Central/Northeast,2023,50000.0,50000.0,2.00811,1,1,2
PENNSYLVANIA,Beaver,42007,Flooding 2023 Jul Central/Northeast,2023,15000.0,15000.0,0.09056,1,1,2
VIRGINIA,Bedford,51019,Flooding 2023 Jul Central/Northeast,2023,23600.0,23600.0,0.28948,1,1,14
OHIO,Belmont,39013,Flooding 2023 Jul Central/Northeast,2023,4000.0,4000.0,0.06162,1,1,4
VERMONT,Bennington,50003,Flooding 2023 Jul Central/Northeast,2023,455000.0,455000.0,12.23677,1,1,6
MASSACHUSETTS,Berkshire,25003,Flooding 2023 Jul Central/Northeast,2023,1600000.0,1600000.0,12.61651,1,1,6
NORTH CAROLINA,Bladen,37017,Flooding 2023 Jul Central/Northeast,2023,0.0,0.0,0.0,0,1,1
MINNESOTA,Blue Earth,27013,Hail/Severe Weather 2022 North/Central,2022,17000.0,18089.72498,0.2599,1,1,4
SOUTH DAKOTA,Bon Homme,46009,Hail/Severe Weather 2022 North/Central,2022,0.0,0.0,0.0,0,1,2
SOUTH DAKOTA,Bon Homme,46009,Flooding 2023 Jul Central/Northeast,2023,0.0,0.0,0.0,0,1,1
INDIANA,Boone,18011,Flooding 2023 Jul Central/Northeast,2023,1000.0,1000.0,0.01314,1,1,2
VIRGINIA,Botetourt,51023,Flooding 2023 Jul Central/Northeast,2023,1000.0,1000.0,0.0293,1,1,4
KANSAS,Bourbon,20011,Flooding 2023 Jul Central/Northeast,2023,50000.0,50000.0,3.47029,1,1,4
FLORIDA,Bradford,12007,Flooding 2023 Jul Central/Northeast,2023,200.0,200.0,0.00718,1,1,2
MICHIGAN,Branch,26023,Flooding 2023 Jul Central/Northeast,2023,25000.0,25000.0,0.55291,1,1,1
GEORGIA,Brantley,13025,Flooding 2023 Jul Central/Northeast,2023,500.0,500.0,0.02717,1,1,2
SOUTH DAKOTA,Brookings,46011,Hail/Severe Weather 2022 North/Central,2022,0.0,0.0,0.0,0,1,3
SOUTH DAKOTA,Brookings,46011,Flooding 2023 Jul Central/Northeast,2023,0.0,0.0,0.0,0,1,1
NEW YORK,Broome,36007,Flooding 2023 Jul Central/Northeast,2023,3000.0,3000.0,0.0153,1,1,6
MINNESOTA,Brown,27015,Hail/Severe Weather 2022 North/Central,2022,3000.0,3192.30441,0.12392,1,1,2
OHIO,Brown,39015,Flooding 2023 Jul Central/Northeast,2023,1000.0,1000.0,0.02284,1,1,2
VIRGINIA,Buckingham,51029,Flooding 2023 Jul Central/Northeast,2023,16000.0,16000.0,0.9424,1,1,4
PENNSYLVANIA,Bucks,42017,Flooding 2023 Jul Central/Northeast,2023,0.0,0.0,0.0,0,1,1
IOWA,Buena Vista,19021,Hail/Severe Weather 2022 North/Central,2022,0.0,0.0,0.0,0,1,2
NEBRASKA,Buffalo,31019,Flooding 2023 Jul Central/Northeast,2023,105000.0,105000.0,2.07113,1,1,3
ILLINOIS,Bureau,17011,Hail/Severe Weather 2022 North/Central,2022,0.0,0.0,0.0,0,1,1
NORTH CAROLINA,Caldwell,37027,Flooding 2023 Jul Central/Northeast,2023,2000.0,2000.0,0.02482,1,1,1
VERMONT,Caledonia,50005,Flooding 2023 Jul Central/Northeast,2023,261000.0,261000.0,8.52663,1,1,7
GEORGIA,Camden,13039,Flooding 2023 Jul Central/Northeast,2023,0.0,0.0,0.0,0,1,1
VIRGINIA,Campbell,51031,Flooding 2023 Jul Central/Northeast,2023,62000.0,62000.0,1.12177,2,2,13
MINNESOTA,Carlton,27017,Flooding 2023 Jul Central/Northeast,2023,20000.0,20000.0,0.54311,1,1,1
VIRGINIA,Carroll,51035,Flooding 2023 Jul Central/Northeast,2023,35000.0,35000.0,1.19703,1,1,3
MISSOURI,Carter,29035,Flooding 2023 Jul Central/Northeast,2023,22000.0,22000.0,4.1486,1,1,3
MINNESOTA,Carver,27019,Hail/Severe Weather 2022 North/Central,2022,35000.0,37243.55143,0.33821,1,1,4
IOWA,Cass,19029,Flooding 2023 Jul Central/Northeast,2023,5000.0,5000.0,0.38081,1,1,2
NORTH CAROLINA,Caswell,37033,Flooding 2023 Jul Central/Northeast,2023,25500.0,25500.0,1.11808,1,1,6
NEW YORK,Cayuga,36011,Flooding 2023 Jul Central/Northeast,2023,3000.0,3000.0,0.04028,1,1,4
PENNSYLVANIA,Centre,42027,Flooding 2023 Jul Central/Northeast,2023,40000.0,40000.0,0.25349,1,1,18
MARYLAND,Charles,24017,Flooding 2023 Jul Central/Northeast,2023,178000.0,178000.0,1.03505,1,1,20
SOUTH DAKOTA,Charles Mix,46023,Hail/Severe Weather 2022 North/Central,2022,0.0,0.0,0.0,0,1,2
SOUTH DAKOTA,Charles Mix,46023,Flooding 2023 Jul Central/Northeast,2023,0.0,0.0,0.0,0,1,1
VIRGINIA,Charlotte,51037,Flooding 2023 Jul Central/Northeast,2023,12500.0,12500.0,1.10268,1,1,6
NORTH CAROLINA,Chatham,37037,Flooding 2023 Jul Central/Northeast,2023,20000.0,20000.0,0.24503,1,1,4
NEW YORK,Chenango,36017,Flooding 2023 Jul Central/Northeast,2023,1000.0,1000.0,0.02178,1,1,2
KANSAS,Cherokee,20021,Flooding 2023 Jul Central/Northeast,2023,10000.0,10000.0,0.52482,1,1,2
NEBRASKA,Cherry,31031,Hail/Severe Weather 2022 North/Central,2022,30000.0,31923.04408,5.82006,1,1,3
KANSAS,Cheyenne,20023,Flooding 2023 Jul Central/Northeast,2023,100.0,100.0,0.03794,1,1,1
MINNESOTA,Chippewa,27023,Hail/Severe Weather 2022 North/Central,2022,800000.0,851281.1756,69.38472,1,1,6
MICHIGAN,Chippewa,26033,Flooding 2023 Jul Central/Northeast,2023,2000.0,2000.0,0.05515,1,1,2
VERMONT,Chittenden,50007,Flooding 2023 Jul Central/Northeast,2023,65000.0,65000.0,0.38352,1,1,5
OKLAHOMA,Choctaw,40023,Hail 2019 Mar Texas,2019,10000.0,11617.01372,0.79178,1,1,1
MISSISSIPPI,Choctaw,28019,Flooding 2023 Jul Central/Northeast,2023,1201000.0,1201000.0,148.49159,1,1,3
NORTH CAROLINA,Chowan,37041,Flooding 2023 Jul Central/Northeast,2023,1000.0,1000.0,0.07199,1,1,2
MISSOURI,Christian,29043,Flooding 2023 Jul Central/Northeast,2023,75000.0,75000.0,0.79431,1,1,2
WISCONSIN,Clark,55019,Flooding 2023 Jul Central/Northeast,2023,10000.0,10000.0,0.28757,1,1,4
NEBRASKA,Clay,31035,Hail/Severe Weather 2022 North/Central,2022,350000.0,372435.5143,61.56977,1,1,4
SOUTH DAKOTA,Clay,46027,Hail/Severe Weather 2022 North/Central,2022,0.0,0.0,0.0,0,1,3
WEST VIRGINIA,Clay,54015,Flooding 2023 Jul Central/Northeast,2023,500.0,500.0,0.06424,1,1,1
PENNSYLVANIA,Clearfield,42033,Flooding 2023 Jul Central/Northeast,2023,9000.0,9000.0,0.11675,1,1,6
OHIO,Clermont,39025,Flooding 2023 Jul Central/Northeast,2023,1000.0,1000.0,0.00472,1,1,2
NEW YORK,Clinton,36019,Flooding 2023 Jul Central/Northeast,2023,670000.0,670000.0,8.5771,1,1,7
PENNSYLVANIA,Clinton,42035,Flooding 2023 Jul Central/Northeast,2023,17000.0,17000.0,0.45204,1,1,6
SOUTH DAKOTA,Codington,46029,Hail/Severe Weather 2022 North/Central,2022,0.0,0.0,0.0,0,5,1
TEXAS,Collin,48085,Hail 2016 Mar North TX,2016,650080000.0,800878086.3,848.64042,1,1,11
TEXAS,Collin,48085,Hail 2019 Mar Texas,2019,1100000.0,1277871.51,1.23498,1,1,18
WISCONSIN,Columbia,55021,Flooding 2023 Jul Central/Northeast,2023,20000.0,20000.0,0.34429,1,1,2
NEW YORK,Columbia,36021,Flooding 2023 Jul Central/Northeast,2023,0.0,0.0,0.0,0,1,2
GEORGIA,Cook,13075,Flooding 2023 Jul Central/Northeast,2023,2000.0,2000.0,0.11291,1,1,2
ILLINOIS,Cook,17031,Flooding 2023 Jul Central/Northeast,2023,0.0,0.0,0.0,0,1,1
MISSISSIPPI,Copiah,28029,Flooding 2023 Jul Central/Northeast,2023,2000.0,2000.0,0.0723,1,1,2
NEW YORK,Cortland,36023,Flooding 2023 Jul Central/Northeast,2023,2000.0,2000.0,0.04371,1,1,2
VIRGINIA,Covington,51580,Flooding 2023 Jul Central/Northeast,2023,3000.0,3000.0,0.54103,1,1,2
